person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,42806,MORTGAGE,7.0,EDUCATION,A,1000,7.51,0,0.02,N,2
22,34000,RENT,4.0,DEBTCONSOLIDATION,C,5000,12.73,1,0.15,Y,3
25,40000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.13,N,4
26,40000,RENT,0.0,PERSONAL,C,5000,13.11,0,0.13,Y,3
21,34000,RENT,2.0,PERSONAL,D,5000,14.59,1,0.15,N,4
26,40000,RENT,1.0,MEDICAL,C,5000,14.26,0,0.13,Y,2
22,42900,OWN,7.0,EDUCATION,B,2000,10.74,0,0.05,N,4
23,42900,OWN,6.0,MEDICAL,A,1000,6.76,0,0.02,N,3
26,40000,RENT,3.0,DEBTCONSOLIDATION,B,5000,9.45,0,0.13,N,3
22,40000,RENT,6.0,MEDICAL,A,5000,7.43,0,0.13,N,4
25,42996,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.17,0,0.28,N,4
22,34500,RENT,2.0,MEDICAL,D,5000,16.89,1,0.14,N,3
23,42996,MORTGAGE,2.0,VENTURE,D,8500,,0,0.2,Y,4
25,34800,RENT,2.0,PERSONAL,D,5000,16.02,1,0.14,Y,3
22,34800,RENT,0.0,MEDICAL,D,5000,15.21,1,0.14,Y,2
23,40992,RENT,7.0,EDUCATION,B,5000,10.99,0,0.12,N,2
22,35000,RENT,4.0,EDUCATION,C,5000,15.96,1,0.14,N,4
25,41000,RENT,9.0,MEDICAL,B,5000,11.71,0,0.12,N,2
25,42996,OWN,1.0,VENTURE,D,7200,14.11,0,0.17,N,4
21,35000,RENT,6.0,PERSONAL,C,5000,14.79,1,0.14,N,2
23,41000,RENT,2.0,EDUCATION,A,5000,7.51,0,0.12,N,2
22,41000,RENT,6.0,VENTURE,A,5000,,0,0.12,N,2
23,41017,RENT,6.0,DEBTCONSOLIDATION,A,5000,,0,0.12,N,2
25,35280,RENT,0.0,HOMEIMPROVEMENT,D,5000,14.96,1,0.14,N,3
22,42000,RENT,0.0,EDUCATION,A,5000,8.9,0,0.12,N,4
24,43000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,9500,6.62,0,0.22,N,2
23,43000,MORTGAGE,7.0,VENTURE,A,15600,,0,0.36,N,4
24,42000,RENT,7.0,VENTURE,B,5000,10.99,0,0.12,N,4
26,42000,RENT,6.0,DEBTCONSOLIDATION,A,5000,7.29,0,0.12,N,4
22,36000,RENT,1.0,EDUCATION,C,5000,12.68,1,0.14,N,4
21,43000,MORTGAGE,5.0,PERSONAL,A,7000,6.62,0,0.16,N,4
22,43000,MORTGAGE,4.0,PERSONAL,C,6600,14.27,0,0.15,Y,2
22,43000,MORTGAGE,3.0,VENTURE,A,2600,,0,0.06,N,4
22,43000,MORTGAGE,6.0,EDUCATION,B,9000,11.71,0,0.21,N,4
24,42000,RENT,8.0,MEDICAL,A,5000,5.42,0,0.12,N,2
22,43000,OWN,2.0,VENTURE,B,22800,12.69,0,0.53,N,2
24,43000,MORTGAGE,6.0,MEDICAL,B,6000,10.65,0,0.14,N,3
22,36000,RENT,5.0,MEDICAL,D,5000,16.32,1,0.14,N,4
24,43000,MORTGAGE,7.0,MEDICAL,C,6000,13.49,0,0.14,Y,3
26,43000,MORTGAGE,6.0,MEDICAL,B,15000,11.99,0,0.35,N,2
25,42000,RENT,3.0,MEDICAL,A,5000,7.51,0,0.12,N,3
24,36000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.59,1,0.14,N,2
22,42000,RENT,2.0,MEDICAL,C,5000,12.87,0,0.12,N,4
24,43000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2500,13.49,0,0.06,Y,4
23,36000,RENT,0.0,VENTURE,C,5000,13.22,1,0.14,N,4
23,43000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,10.59,0,0.17,N,3
21,42000,RENT,5.0,EDUCATION,A,5000,9.32,0,0.12,N,4
24,37000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10000,,1,0.27,N,2
26,43000,MORTGAGE,9.0,PERSONAL,A,8800,5.42,0,0.2,N,3
26,42000,RENT,2.0,VENTURE,C,5000,11.91,0,0.12,Y,4
23,43000,MORTGAGE,3.0,VENTURE,D,3600,15.62,0,0.08,N,3
22,43000,OWN,5.0,VENTURE,B,3500,11.49,0,0.08,N,3
24,36100,RENT,4.0,DEBTCONSOLIDATION,D,5000,12.92,1,0.14,Y,3
25,42288,RENT,2.0,EDUCATION,B,5000,10.99,0,0.12,N,2
22,42500,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.12,N,4
22,42500,RENT,0.0,DEBTCONSOLIDATION,C,5000,12.98,0,0.12,Y,4
24,42996,RENT,5.0,MEDICAL,A,5000,7.14,0,0.12,N,4
25,42996,RENT,6.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.12,N,2
22,43000,MORTGAGE,0.0,PERSONAL,B,6650,10.37,0,0.15,N,3
25,43000,RENT,6.0,PERSONAL,A,5000,7.51,0,0.12,N,3
24,37000,RENT,3.0,MEDICAL,E,5000,16.45,1,0.14,N,3
22,43000,OWN,6.0,EDUCATION,A,7750,7.66,0,0.18,N,2
22,43200,RENT,6.0,EDUCATION,B,5000,12.69,0,0.12,N,2
24,43000,MORTGAGE,1.0,MEDICAL,A,7000,6.92,0,0.16,N,3
24,43200,RENT,3.0,EDUCATION,C,5000,14.17,0,0.12,Y,4
23,43200,RENT,7.0,MEDICAL,C,5000,12.87,0,0.12,Y,3
26,43680,RENT,5.0,MEDICAL,B,5000,10.65,0,0.11,N,4
22,37900,RENT,2.0,MEDICAL,B,5000,12.18,1,0.13,N,2
22,43000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.09,N,4
26,44000,RENT,4.0,MEDICAL,A,5000,8.9,0,0.11,N,3
22,44004,RENT,2.0,EDUCATION,A,5000,8.9,0,0.11,N,3
24,38500,RENT,0.0,MEDICAL,D,5000,14.84,1,0.13,N,2
22,43000,MORTGAGE,0.0,EDUCATION,A,5000,7.14,0,0.12,N,2
24,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6250,7.14,1,0.17,N,4
22,45000,RENT,3.0,VENTURE,B,5000,12.42,0,0.11,N,2
22,43000,MORTGAGE,3.0,EDUCATION,A,2000,,0,0.05,N,3
22,45000,RENT,3.0,MEDICAL,B,5000,9.91,0,0.11,N,3
25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3
25,45000,RENT,2.0,MEDICAL,C,5000,,0,0.11,N,4
25,43000,OWN,5.0,VENTURE,A,8000,7.14,0,0.19,N,4
22,43000,MORTGAGE,5.0,MEDICAL,B,7000,10.62,0,0.16,N,4
24,43000,MORTGAGE,3.0,PERSONAL,A,11500,7.88,0,0.27,N,2
24,43000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9250,13.11,0,0.22,N,2
24,39000,RENT,1.0,DEBTCONSOLIDATION,E,5000,16.77,1,0.13,Y,3
25,45000,RENT,0.0,PERSONAL,B,5000,10.74,0,0.11,N,4
22,45000,RENT,3.0,PERSONAL,B,5000,11.11,0,0.11,N,3
23,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9800,8.59,0,0.23,N,2
22,39000,RENT,2.0,MEDICAL,C,5000,12.23,1,0.13,Y,3
24,45000,RENT,0.0,MEDICAL,A,5000,7.88,0,0.11,N,3
22,45000,RENT,6.0,EDUCATION,B,5000,11.36,0,0.11,N,4
22,43000,OWN,7.0,PERSONAL,A,6000,7.74,0,0.14,N,4
23,45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4
23,39000,RENT,3.0,DEBTCONSOLIDATION,D,5000,15.37,1,0.13,Y,4
24,45000,RENT,0.0,MEDICAL,C,5000,13.79,0,0.11,Y,2
25,45000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.11,N,3
23,45000,RENT,0.0,EDUCATION,A,5000,7.75,0,0.11,N,3
25,45600,RENT,6.0,DEBTCONSOLIDATION,C,5000,,0,0.11,N,2
23,39600,RENT,4.0,MEDICAL,D,5000,14.84,1,0.13,Y,2
23,45600,RENT,4.0,VENTURE,C,5000,14.22,0,0.11,N,4
23,45984,RENT,7.0,VENTURE,A,5000,7.14,0,0.11,N,4
24,39996,RENT,0.0,VENTURE,D,5000,14.11,1,0.13,Y,3
26,40000,RENT,0.0,PERSONAL,D,5000,15.99,1,0.13,Y,2
22,46000,RENT,4.0,EDUCATION,A,5000,7.88,0,0.11,N,2
23,43000,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0,0.21,N,2
24,37000,MORTGAGE,0.0,MEDICAL,C,8500,12.53,1,0.23,Y,2
22,43000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8500,12.09,0,0.2,Y,4
22,46500,RENT,4.0,VENTURE,B,5000,10.37,0,0.11,N,4
25,46800,RENT,9.0,MEDICAL,A,5000,6.76,0,0.11,N,3
21,46800,RENT,2.0,PERSONAL,A,5000,9.32,0,0.11,N,3
21,43008,MORTGAGE,0.0,VENTURE,D,11200,15.31,0,0.26,N,3
24,46809,RENT,4.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.11,N,4
25,47000,RENT,0.0,MEDICAL,B,5000,12.42,0,0.11,N,4
23,47000,RENT,0.0,VENTURE,A,5000,8.9,0,0.11,N,2
23,47000,RENT,4.0,EDUCATION,B,5000,9.99,0,0.11,N,3
26,47000,RENT,1.0,EDUCATION,A,5000,7.14,0,0.11,N,4
26,43200,OWN,1.0,EDUCATION,C,17000,13.49,0,0.39,Y,2
22,43200,MORTGAGE,1.0,PERSONAL,D,8400,16.77,0,0.19,N,4
23,43200,MORTGAGE,5.0,VENTURE,B,10000,12.69,0,0.23,N,3
23,47184,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.11,N,2
23,47233,RENT,7.0,MEDICAL,B,5000,11.36,0,0.11,N,3
24,43200,MORTGAGE,4.0,VENTURE,A,6350,7.49,0,0.15,N,4
25,41496,RENT,7.0,EDUCATION,B,5000,10.83,1,0.12,N,3
25,43200,MORTGAGE,6.0,EDUCATION,C,3600,14.79,0,0.08,Y,2
26,43200,MORTGAGE,11.0,VENTURE,C,6000,12.87,0,0.14,N,3
26,42000,RENT,3.0,PERSONAL,C,5000,13.99,1,0.12,N,3
22,48000,RENT,7.0,VENTURE,A,5000,6.99,0,0.1,N,2
23,37200,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,10.59,1,0.19,N,2
22,43200,MORTGAGE,,VENTURE,A,7975,7.49,0,0.18,N,2
21,42000,RENT,2.0,PERSONAL,D,5000,,1,0.12,N,4
23,37200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.66,1,0.11,N,2
23,48000,RENT,5.0,DEBTCONSOLIDATION,B,5000,9.25,0,0.1,N,2
24,48000,RENT,8.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,N,4
23,48000,RENT,2.0,DEBTCONSOLIDATION,A,5000,6.17,0,0.1,N,4
22,48000,RENT,7.0,PERSONAL,B,5000,11.12,0,0.1,N,2
24,48000,RENT,6.0,EDUCATION,C,5000,13.11,0,0.1,Y,4
23,42000,RENT,0.0,DEBTCONSOLIDATION,C,5000,,1,0.12,Y,2
21,37200,MORTGAGE,3.0,MEDICAL,A,16800,6.17,1,0.45,N,2
22,43200,MORTGAGE,7.0,PERSONAL,A,11000,5.42,0,0.25,N,2
24,43200,MORTGAGE,3.0,HOMEIMPROVEMENT,C,16000,,0,0.37,Y,2
22,48000,RENT,6.0,VENTURE,B,5000,,0,0.1,N,2
23,43200,OWN,6.0,VENTURE,E,13000,15.95,0,0.3,N,2
23,43200,OWN,6.0,EDUCATION,C,2000,14.35,0,0.05,N,4
24,37200,MORTGAGE,2.0,MEDICAL,A,8000,7.88,1,0.22,N,4
24,48000,RENT,3.0,EDUCATION,B,5000,11.89,0,0.1,N,2
22,43200,MORTGAGE,6.0,VENTURE,A,6000,7.51,0,0.14,N,3
26,37200,MORTGAGE,10.0,DEBTCONSOLIDATION,C,16000,13.11,1,0.43,N,2
22,48000,RENT,2.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.1,N,4
25,48000,RENT,3.0,PERSONAL,A,5000,9.63,0,0.1,N,3
23,48000,RENT,7.0,VENTURE,B,5000,8.7,0,0.1,N,3
22,48048,RENT,2.0,MEDICAL,B,5000,11.36,0,0.1,N,4
26,43200,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.88,0,0.06,N,4
24,48200,RENT,3.0,MEDICAL,B,5000,10.38,0,0.1,N,2
24,43200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.26,0,0.23,Y,4
25,43200,OWN,9.0,VENTURE,B,13800,11.48,0,0.32,N,2
22,43200,OWN,6.0,PERSONAL,A,10000,9.63,0,0.23,N,3
22,43200,OWN,6.0,EDUCATION,A,6000,7.68,0,0.14,N,3
26,48996,RENT,5.0,EDUCATION,A,5000,7.88,0,0.1,N,3
24,48996,RENT,5.0,MEDICAL,C,5000,13.79,0,0.1,Y,4
23,43236,OWN,1.0,VENTURE,C,18000,12.87,0,0.42,N,2
24,49000,RENT,4.0,MEDICAL,B,5000,10.65,0,0.1,N,3
22,49000,RENT,6.0,VENTURE,B,5000,11.86,0,0.1,N,2
24,49296,RENT,8.0,EDUCATION,A,5000,7.88,0,0.1,N,4
22,49560,RENT,5.0,EDUCATION,B,5000,10.36,0,0.1,N,4
24,43300,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24000,10.62,0,0.55,N,2
23,44000,RENT,6.0,HOMEIMPROVEMENT,D,5000,16.77,1,0.11,N,2
22,50000,RENT,6.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.1,N,3
24,44000,RENT,2.0,EDUCATION,C,5000,15.23,1,0.11,N,2
23,50000,RENT,7.0,EDUCATION,B,5000,10.59,0,0.1,N,2
24,50000,RENT,1.0,HOMEIMPROVEMENT,A,5000,7.49,0,0.1,N,2
24,55000,RENT,6.0,DEBTCONSOLIDATION,C,9000,12.87,0,0.16,N,4
25,43500,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9000,9.63,0,0.21,N,4
26,55000,RENT,10.0,EDUCATION,E,9000,16.7,0,0.16,N,3
23,43600,MORTGAGE,4.0,EDUCATION,A,7000,7.49,0,0.16,N,4
23,43600,OWN,7.0,EDUCATION,C,15000,,0,0.34,N,3
23,49029,RENT,1.0,MEDICAL,A,9000,,1,0.18,N,2
24,56000,RENT,8.0,HOMEIMPROVEMENT,D,9000,,0,0.16,Y,2
24,56000,RENT,6.0,PERSONAL,A,9000,7.29,0,0.16,N,2
23,56000,RENT,7.0,EDUCATION,C,9000,13.35,0,0.16,N,3
23,57000,RENT,1.0,PERSONAL,A,9000,7.14,0,0.16,N,2
23,37700,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,9.63,1,0.27,N,3
25,37700,MORTGAGE,7.0,EDUCATION,B,9000,11.58,1,0.24,N,2
26,57240,RENT,3.0,VENTURE,A,9000,7.51,0,0.16,N,3
23,57500,RENT,2.0,MEDICAL,B,9000,10.37,0,0.16,N,3
25,43800,MORTGAGE,0.0,EDUCATION,B,13000,10.38,0,0.3,N,4
23,57500,RENT,5.0,EDUCATION,A,9000,6.91,0,0.16,N,2
26,37800,MORTGAGE,10.0,HOMEIMPROVEMENT,D,7000,14.96,1,0.19,N,4
25,57996,RENT,4.0,DEBTCONSOLIDATION,B,9000,11.83,0,0.16,N,4
26,43873,OWN,,HOMEIMPROVEMENT,D,17500,16.32,0,0.4,N,3
24,58000,RENT,6.0,EDUCATION,A,9000,7.29,0,0.16,N,4
24,58800,RENT,4.0,EDUCATION,A,9000,,0,0.15,N,2
21,43971,MORTGAGE,5.0,PERSONAL,A,4600,5.42,0,0.1,N,4
23,60000,RENT,1.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.15,N,3
22,44000,MORTGAGE,4.0,EDUCATION,B,10000,12.69,0,0.23,N,2
23,44000,OWN,7.0,VENTURE,A,6400,7.51,0,0.15,N,3
26,60000,RENT,0.0,VENTURE,B,9000,10.59,0,0.15,N,3
22,60000,RENT,5.0,PERSONAL,A,9000,5.99,0,0.15,N,4
26,60000,RENT,4.0,EDUCATION,C,9000,12.68,0,0.15,N,4
23,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,4
23,60000,RENT,2.0,MEDICAL,A,9000,6.17,0,0.15,N,2
24,44000,MORTGAGE,,MEDICAL,A,4000,,0,0.09,N,3
24,44000,OWN,9.0,VENTURE,C,6000,15.96,0,0.14,Y,4
23,60000,RENT,2.0,VENTURE,A,9000,,0,0.15,N,4
23,44000,MORTGAGE,2.0,VENTURE,C,4000,15.27,0,0.09,N,2
25,44000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,6.03,0,0.16,N,3
21,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,,0,0.27,N,2
24,44000,MORTGAGE,4.0,PERSONAL,B,11200,10.99,0,0.25,N,4
23,60000,RENT,0.0,EDUCATION,C,9000,13.61,0,0.15,N,4
22,60000,RENT,3.0,DEBTCONSOLIDATION,B,9000,11.86,0,0.15,N,4
22,60000,RENT,6.0,EDUCATION,A,9000,7.14,0,0.15,N,4
22,60000,RENT,0.0,DEBTCONSOLIDATION,C,9000,,0,0.15,N,2
24,60000,RENT,1.0,VENTURE,B,9000,11.58,0,0.15,N,3
22,44000,MORTGAGE,2.0,PERSONAL,A,3500,5.99,0,0.08,N,2
24,44000,MORTGAGE,7.0,PERSONAL,B,10000,9.99,0,0.23,N,3
23,61041,RENT,7.0,PERSONAL,B,9000,11.36,0,0.15,N,2
22,62400,RENT,6.0,VENTURE,A,9000,8.49,0,0.14,N,3
25,62604,RENT,2.0,PERSONAL,A,9000,,0,0.14,N,3
26,64000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.03,0,0.14,N,2
25,44000,MORTGAGE,2.0,VENTURE,D,12000,14.54,0,0.27,N,2
26,44000,MORTGAGE,7.0,PERSONAL,E,10000,17.14,0,0.23,N,4
24,65000,RENT,5.0,HOMEIMPROVEMENT,A,9000,6.03,0,0.14,N,4
25,44000,MORTGAGE,5.0,VENTURE,A,4000,5.79,0,0.09,N,4
22,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,7.29,0,0.16,N,3
24,44000,MORTGAGE,8.0,EDUCATION,A,2000,5.79,0,0.05,N,3
22,65000,RENT,1.0,DEBTCONSOLIDATION,B,9000,9.91,0,0.14,N,4
24,44000,OWN,8.0,VENTURE,A,14500,7.29,0,0.33,N,2
23,44000,MORTGAGE,,MEDICAL,A,6000,5.42,0,0.14,N,4
23,59000,RENT,0.0,HOMEIMPROVEMENT,D,9000,15.28,1,0.15,N,4
26,65000,RENT,3.0,MEDICAL,B,9000,11.86,0,0.14,N,4
24,44000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10750,6.17,0,0.24,N,3
26,44000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,0,0.19,N,4
23,44000,MORTGAGE,0.0,MEDICAL,A,5500,6.17,0,0.13,N,4
23,69000,RENT,7.0,PERSONAL,B,9000,11.49,0,0.13,N,2
24,44000,MORTGAGE,,MEDICAL,A,3600,5.79,0,0.08,N,2
22,70000,RENT,3.0,VENTURE,C,9000,13.49,0,0.13,Y,2
22,70000,RENT,4.0,EDUCATION,B,9000,,0,0.13,N,2
23,44000,OWN,7.0,VENTURE,C,5000,13.23,0,0.11,N,2
26,44000,OWN,10.0,VENTURE,C,5000,,0,0.11,N,2
26,72000,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.74,0,0.13,N,2
24,38000,MORTGAGE,0.0,PERSONAL,D,2500,15.7,1,0.07,N,2
23,72000,RENT,2.0,VENTURE,C,9000,13.47,0,0.13,N,3
25,72500,RENT,2.0,HOMEIMPROVEMENT,B,9000,10.59,0,0.12,N,2
26,74000,RENT,3.0,PERSONAL,B,9000,10.0,0,0.12,N,3
25,44000,MORTGAGE,1.0,VENTURE,C,10000,12.87,0,0.23,Y,2
22,75000,RENT,2.0,DEBTCONSOLIDATION,B,9000,10.99,0,0.12,N,4
25,44000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5000,7.4,0,0.11,N,3
23,44000,MORTGAGE,2.0,VENTURE,A,2000,7.4,0,0.05,N,4
23,69000,RENT,8.0,EDUCATION,B,9000,9.63,1,0.13,N,4
23,69000,RENT,1.0,EDUCATION,D,9000,14.09,1,0.13,Y,3
24,44000,OWN,8.0,PERSONAL,D,9000,15.31,0,0.2,Y,2
24,77496,RENT,2.0,VENTURE,C,9000,12.84,0,0.12,N,4
25,44000,MORTGAGE,3.0,VENTURE,A,3600,9.32,0,0.08,N,2
26,80000,RENT,3.0,VENTURE,A,9000,8.9,0,0.11,N,2
22,80000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.11,N,3
26,80000,RENT,0.0,VENTURE,C,9000,13.16,0,0.11,Y,2
25,80000,RENT,0.0,EDUCATION,C,9000,,0,0.11,N,2
26,80000,RENT,0.0,EDUCATION,C,9000,10.91,0,0.11,Y,3
23,80400,RENT,4.0,PERSONAL,A,9000,7.51,0,0.11,N,2
23,83000,RENT,7.0,DEBTCONSOLIDATION,B,9000,10.59,0,0.11,N,4
22,44000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,18900,10.14,0,0.43,N,2
25,84000,RENT,5.0,DEBTCONSOLIDATION,B,9000,11.36,0,0.11,N,2
22,38004,MORTGAGE,7.0,DEBTCONSOLIDATION,D,3600,17.27,1,0.09,N,4
23,44004,OWN,7.0,MEDICAL,A,17000,6.62,0,0.39,N,2
26,84996,RENT,0.0,MEDICAL,B,9000,11.26,0,0.11,N,2
24,85000,RENT,1.0,MEDICAL,C,9000,13.92,0,0.11,N,4
21,44004,MORTGAGE,5.0,VENTURE,B,7200,11.89,0,0.16,N,4
22,44004,MORTGAGE,0.0,PERSONAL,C,6300,12.29,0,0.14,Y,3
24,86250,RENT,1.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.1,N,2
25,87000,RENT,7.0,MEDICAL,C,9000,13.49,0,0.1,N,4
23,88000,RENT,5.0,MEDICAL,B,9000,,0,0.1,N,2
22,44160,MORTGAGE,5.0,VENTURE,C,3000,14.79,0,0.07,N,3
24,44160,OTHER,7.0,MEDICAL,C,10000,13.22,0,0.23,N,4
25,44196,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,7.51,0,0.09,N,3
25,90900,RENT,9.0,VENTURE,C,9000,13.22,0,0.1,Y,3
24,44208,MORTGAGE,2.0,VENTURE,A,7000,7.51,0,0.16,N,3
23,92000,RENT,7.0,EDUCATION,A,9000,6.92,0,0.1,N,2
24,83000,RENT,8.0,PERSONAL,D,9000,15.05,1,0.11,Y,3
23,44340,OWN,0.0,VENTURE,C,3000,12.98,0,0.07,Y,3
26,38340,MORTGAGE,7.0,PERSONAL,B,2500,12.18,1,0.07,N,4
23,44390,OWN,3.0,EDUCATION,B,14300,10.99,0,0.32,N,2
23,38400,MORTGAGE,2.0,DEBTCONSOLIDATION,D,15000,17.27,1,0.39,N,3
25,100000,RENT,7.0,MEDICAL,C,9000,11.34,0,0.09,Y,4
25,100500,RENT,5.0,PERSONAL,B,9000,,0,0.09,N,4
25,44400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.14,N,2
25,44400,MORTGAGE,6.0,VENTURE,C,14125,12.99,0,0.32,N,2
22,110500,RENT,2.0,EDUCATION,A,9000,5.79,0,0.08,N,4
25,115000,RENT,2.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.08,N,3
23,44400,MORTGAGE,8.0,EDUCATION,C,2500,12.68,0,0.06,N,3
26,44400,MORTGAGE,,VENTURE,C,6500,14.35,0,0.15,N,2
23,44400,MORTGAGE,3.0,EDUCATION,A,6500,7.51,0,0.15,N,4
24,133800,RENT,0.0,DEBTCONSOLIDATION,A,9000,7.9,0,0.07,N,4
23,140000,RENT,7.0,EDUCATION,A,9000,7.14,0,0.06,N,3
25,44400,OWN,1.0,PERSONAL,C,5000,12.72,0,0.11,Y,3
24,143000,RENT,7.0,VENTURE,E,9000,16.45,1,0.06,Y,4
24,24000,RENT,5.0,MEDICAL,B,8975,11.83,1,0.37,N,2
26,33000,RENT,4.0,MEDICAL,D,8975,16.02,0,0.27,Y,3
26,44470,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.76,0,0.09,N,2
24,44475,OWN,1.0,VENTURE,B,5000,10.65,0,0.11,N,3
26,52800,RENT,4.0,VENTURE,B,8975,10.99,0,0.17,N,2
23,44496,MORTGAGE,2.0,VENTURE,A,3500,,0,0.08,N,4
25,34600,RENT,0.0,EDUCATION,A,8950,6.17,0,0.26,N,4
23,33000,RENT,1.0,EDUCATION,C,8950,13.22,1,0.27,Y,3
23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,0,0.21,N,3
25,63000,RENT,3.0,MEDICAL,A,8900,7.29,0,0.14,N,3
22,44500,MORTGAGE,3.0,PERSONAL,C,15000,13.57,0,0.34,Y,4
25,19240,RENT,0.0,HOMEIMPROVEMENT,B,8875,10.65,1,0.46,N,4
21,44500,OWN,6.0,EDUCATION,D,5000,13.87,0,0.11,Y,3
26,21312,RENT,0.0,PERSONAL,B,8875,10.59,1,0.42,N,2
23,23000,RENT,2.0,EDUCATION,A,8875,8.9,1,0.39,N,2
22,23000,RENT,1.0,DEBTCONSOLIDATION,B,8875,10.74,1,0.39,N,4
24,44582,MORTGAGE,8.0,PERSONAL,A,5600,7.49,0,0.13,N,2
24,44600,MORTGAGE,5.0,MEDICAL,B,20000,11.89,0,0.45,N,4
26,24500,RENT,4.0,PERSONAL,B,8875,10.0,1,0.36,N,2
21,26124,RENT,3.0,EDUCATION,D,8875,15.62,1,0.34,Y,3
24,26400,RENT,4.0,MEDICAL,A,8875,6.62,1,0.34,N,4
24,28800,RENT,2.0,PERSONAL,B,8875,,1,0.31,N,2
25,30000,RENT,1.0,EDUCATION,A,8875,7.51,0,0.3,N,4
24,44700,OWN,8.0,MEDICAL,D,14400,15.37,0,0.32,Y,4
22,44720,MORTGAGE,6.0,PERSONAL,A,6000,7.9,0,0.13,N,2
24,30000,RENT,0.0,MEDICAL,B,8850,,0,0.29,N,4
24,62000,RENT,8.0,PERSONAL,A,8850,6.62,0,0.14,N,3
22,23800,RENT,2.0,VENTURE,A,8800,9.32,1,0.37,N,4
26,44959,MORTGAGE,2.0,PERSONAL,B,10000,11.71,0,0.22,N,2
23,46744,RENT,4.0,EDUCATION,D,8800,14.96,0,0.19,Y,3
22,47000,RENT,6.0,EDUCATION,A,8800,7.49,0,0.19,N,4
22,48000,RENT,7.0,PERSONAL,A,8800,6.62,0,0.18,N,4
23,45000,MORTGAGE,4.0,EDUCATION,C,8650,14.27,0,0.19,N,2
22,60000,RENT,3.0,MEDICAL,A,8800,8.9,0,0.15,N,3
25,45000,MORTGAGE,3.0,EDUCATION,A,9000,6.62,0,0.2,N,3
23,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.22,N,3
22,73700,RENT,3.0,EDUCATION,F,8800,18.21,0,0.12,Y,3
25,75000,RENT,7.0,VENTURE,D,8800,14.59,0,0.12,N,3
25,80000,RENT,,DEBTCONSOLIDATION,A,8800,7.51,0,0.11,N,2
24,108000,RENT,6.0,EDUCATION,B,8800,10.99,0,0.08,N,4
25,45000,MORTGAGE,4.0,VENTURE,C,10400,14.27,0,0.23,Y,2
